id,veh_value,exposure,veh_body,veh_age,gender,area,dr_age,claim_ind,claim_count,claim_cost
1306,0.85,0.221564629,HBACK,4,F,A,1,0,0,0
1307,2.55,0.93775309,STNWG,3,F,A,1,0,0,0
1309,2.13,0.938340004,HBACK,1,F,A,1,0,0,0
1313,2.85,0.879120686,STNWG,1,M,A,5,0,0,0
1317,1.58,0.781419746,HBACK,2,F,A,4,0,0,0
1321,1.79,0.085118979,HBACK,1,M,A,3,0,0,0
1324,0.48,0.218061059,SEDAN,4,F,A,3,0,0,0
1326,1.53,0.292904246,HBACK,2,M,A,2,0,0,0
1329,1.96,0.690988142,SEDAN,2,M,A,3,0,0,0
1330,0.43,0.630413797,HBACK,4,F,A,2,0,0,0
1336,1.18,0.003090662,STNWG,4,F,A,2,0,0,0
1339,3.54,0.26450019,STNWG,2,M,A,4,0,0,0
1340,1.89,0.264473639,STNWG,3,M,A,3,0,0,0
1341,3.55,0.652030199,STNWG,2,M,A,4,0,0,0
1344,1.38,0.06488472,SEDAN,2,F,A,5,0,0,0
1348,1.38,0.26424019,HBACK,2,F,A,4,0,0,0
1349,1.84,0.361963172,SEDAN,2,F,A,5,0,0,0
1351,5.7,0.999319457,STNWG,1,M,A,4,0,0,0
1353,1.24,0.786765606,HBACK,3,M,A,2,0,0,0
1354,0.83,0.192715393,SEDAN,4,F,A,3,0,0,0
1355,1.46,0.257108113,SEDAN,2,M,A,3,0,0,0
1358,0.8,0.273697437,HBACK,3,M,A,3,0,0,0
1360,1.79,0.691978646,HBACK,2,F,A,5,0,0,0
1364,1.17,0.928314787,SEDAN,3,F,A,2,0,0,0
1371,2.12,0.602652414,HBACK,1,F,A,4,0,0,0
1372,3.21,0.187414537,STNWG,1,F,A,4,0,0,0
1376,1.49,0.750523597,UTE,3,M,A,1,0,0,0
1377,0.98,0.678745657,HBACK,3,F,A,4,0,0,0
1378,0.79,0.928656745,HBACK,3,F,A,2,0,0,0
1383,2.72,0.319829543,HDTOP,1,M,A,4,0,0,0
1387,0.43,0.975482373,SEDAN,4,M,A,6,0,0,0
1391,7.72,0.974818098,SEDAN,1,F,A,4,0,0,0
1401,1.93,0.023489199,SEDAN,1,M,A,6,0,0,0
1403,2.01,0.310654613,HBACK,1,M,A,6,0,0,0
1405,1.28,0.240500369,SEDAN,3,M,A,6,0,0,0
1407,1.63,0.064969576,SEDAN,2,F,A,3,0,0,0
1413,1.44,0.371391495,HBACK,1,M,A,6,0,0,0
1418,2.3,0.92899813,UTE,3,F,A,4,0,0,0
1422,1.84,0.92836963,HBACK,3,F,A,5,0,0,0
1424,1.25,0.099592861,SEDAN,4,M,A,2,0,0,0
1430,1.85,0.17659107,STNWG,3,F,A,3,0,0,0
1431,0.38,0.972806368,SEDAN,4,F,A,5,0,0,0
1433,1.42,0.579237305,SEDAN,3,M,A,4,0,0,0
1440,1.45,0.400634811,HBACK,1,F,A,3,0,0,0
1442,1.46,0.641627657,SEDAN,3,F,A,5,0,0,0
1443,5.37,0.306346511,SEDAN,2,F,A,5,0,0,0
1445,0.98,0.109922507,SEDAN,4,F,A,2,0,0,0
1446,1.41,0.645212326,HBACK,1,M,A,5,0,0,0
1452,3.1,0.924254576,STNWG,2,F,A,3,0,0,0
1453,3.2,0.716286363,STNWG,3,M,A,2,0,0,0
1461,1.85,0.041785684,SEDAN,1,M,A,6,0,0,0
1462,2.89,0.613303736,STNWG,1,F,A,4,0,0,0
1464,1.6,0.455812923,SEDAN,3,M,A,3,0,0,0
1465,0.83,0.42262229,HBACK,3,F,A,3,0,0,0
1466,0.56,0.456381768,HBACK,4,F,A,1,0,0,0
1473,0.94,0.421959559,HBACK,3,F,A,3,0,0,0
1480,1.21,0.677342142,SEDAN,4,F,A,6,0,0,0
1485,1.17,0.257052491,SEDAN,3,F,A,5,0,0,0
1487,0.85,0.223984022,SEDAN,3,F,A,4,0,0,0
1492,1.87,0.944871322,HBACK,2,F,A,4,0,0,0
1497,1.47,0.528940193,HBACK,1,F,A,4,0,0,0
1502,1.9,0.544293286,HBACK,2,F,A,4,0,0,0
1505,1.09,0.786614051,HBACK,4,F,A,4,0,0,0
1506,3.39,0.742028749,STNWG,1,F,A,5,0,0,0
1510,3.1,0.617075394,HBACK,2,M,A,5,0,0,0
1513,1.99,0.289446682,SEDAN,1,M,A,6,0,0,0
1516,1.56,0.368836475,STNWG,4,F,A,3,0,0,0
1520,1.22,0.20670543,SEDAN,4,F,A,4,0,0,0
1524,1.15,0.182003148,SEDAN,3,F,A,6,0,0,0
1527,1.37,0.424210247,STNWG,3,M,A,4,0,0,0
1528,1.32,0.431071051,HBACK,2,F,A,3,0,0,0
1530,1.7,0.741941549,SEDAN,1,F,A,5,0,0,0
1534,3.32,0.113639177,UTE,2,M,A,4,0,0,0
1538,3.4,0.173186109,STNWG,2,F,A,2,0,0,0
1542,0.79,0.241250046,HBACK,3,F,A,1,0,0,0
1543,1.52,0.335515681,HDTOP,4,M,A,2,0,0,0
1546,1.95,0.374439384,HBACK,3,F,A,4,0,0,0
1549,0.57,0.432318924,HBACK,4,F,A,4,0,0,0
1550,1.99,0.124375643,HBACK,1,M,A,2,0,0,0
1552,1.79,0.361718103,UTE,2,M,A,2,0,0,0
1558,1.6,0.970044828,HBACK,3,F,A,6,0,0,0
1568,0.46,0.044075135,HBACK,4,F,A,2,0,0,0
1571,1.78,0.232658463,SEDAN,3,F,A,6,0,0,0
1572,1.04,0.058152901,SEDAN,3,F,A,4,0,0,0
1574,1.34,0.96418885,SEDAN,3,F,A,4,0,0,0
1577,1.71,0.425865007,HBACK,2,M,A,4,0,0,0
1580,1.09,0.462544042,SEDAN,3,F,A,4,0,0,0
1582,1.95,0.711362076,SEDAN,2,M,A,1,0,0,0
1588,6.86,0.596401617,STNWG,1,M,A,3,0,0,0
1589,4.15,0.983146438,STNWG,2,F,A,4,0,0,0
1590,1.58,0.909808436,HBACK,2,F,A,2,0,0,0
1594,2.47,0.975025721,STNWG,3,M,A,2,0,0,0
1597,1.64,0.659708446,SEDAN,2,M,A,3,0,0,0
1598,0.57,0.737904891,SEDAN,4,F,A,5,0,0,0
1600,1.65,0.731116173,STNWG,4,M,A,3,0,0,0
1601,0.8,0.036322543,COUPE,4,M,A,1,0,0,0
1603,2.49,0.124221356,STNWG,2,F,A,3,0,0,0
1607,1.91,0.300697052,UTE,3,M,A,4,0,0,0
1610,2.61,0.595157949,SEDAN,1,M,A,5,0,0,0
1613,1.38,0.969714368,HBACK,2,F,A,3,0,0,0
1614,0.31,0.90643343,PANVN,4,M,A,6,0,0,0
1615,3.26,0.564292541,HBACK,1,F,A,5,0,0,0
1616,1.66,0.977858688,HBACK,2,M,A,4,0,0,0
1617,1.44,0.050316307,HBACK,3,M,A,6,0,0,0
1620,1.03,0.961449748,SEDAN,3,F,A,6,0,0,0
1624,1.43,0.961924883,SEDAN,4,F,A,5,0,0,0
1625,0.36,0.996659749,SEDAN,4,F,A,6,0,0,0
1629,0.76,0.652505147,HBACK,3,F,A,2,0,0,0
1631,0.9,0.105756691,HBACK,3,M,A,4,0,0,0
1633,2.08,0.614194396,SEDAN,1,M,A,6,0,0,0
1651,1.3,0.623577014,COUPE,3,F,A,4,0,0,0
1652,0.72,0.107105135,COUPE,4,M,A,5,0,0,0
1663,1.01,0.293327798,SEDAN,3,M,A,4,0,0,0
1668,1.22,0.090339195,STNWG,4,M,A,6,0,0,0
1670,1.99,0.977693595,SEDAN,1,F,A,4,0,0,0
1671,0.58,0.351483948,SEDAN,4,M,A,2,0,0,0
1672,0.88,0.671505448,HBACK,3,F,A,5,0,0,0
1674,0.84,0.905937985,HBACK,3,M,A,3,0,0,0
1680,1.29,0.287861609,STNWG,4,M,A,2,0,0,0
1682,1.67,0.498113631,HBACK,2,F,A,1,0,0,0
1685,1.48,0.183886099,SEDAN,3,M,A,4,0,0,0
1690,4.81,0.905511938,STNWG,1,M,A,1,0,0,0
1699,3.57,0.945007936,HDTOP,2,M,A,2,0,0,0
1701,2.06,0.303767089,HBACK,1,F,A,2,0,0,0
1704,4.18,0.632877041,SEDAN,3,F,A,6,0,0,0
1705,1.42,0.999322499,SEDAN,2,F,A,5,0,0,0
1706,1,0.217391515,SEDAN,3,M,A,4,0,0,0
1709,4.63,0.422655455,STNWG,1,F,A,5,0,0,0
1712,1.73,0.135878958,HBACK,2,F,A,4,0,0,0
1713,3.67,0.014770367,STNWG,2,F,A,3,0,0,0
1715,0.85,0.099843585,HBACK,3,F,A,2,0,0,0
1716,0.42,0.217728391,HBACK,4,F,A,6,0,0,0
1719,0.42,0.033230388,COUPE,4,M,A,2,0,0,0
1724,1.7,0.804372385,HBACK,2,M,A,2,0,0,0
1729,0.83,0.426383755,HBACK,3,F,A,5,0,0,0
1733,1.27,0.445986922,TRUCK,4,M,A,5,0,0,0
1737,1.33,0.999337267,MIBUS,4,M,A,3,0,0,0
1745,1.15,0.006539291,SEDAN,3,M,A,4,0,0,0
1747,2.09,0.996664783,STNWG,3,F,A,4,0,0,0
1752,6.12,0.897532662,STNWG,2,F,A,4,0,0,0
1753,1.78,0.714993965,SEDAN,2,F,A,5,0,0,0
1755,5.27,0.29528507,STNWG,1,M,A,2,0,0,0
1757,1.38,0.999318611,HBACK,2,F,A,4,0,0,0
1759,3.25,0.283672152,BUS,2,F,A,3,0,0,0
1760,1.62,0.40289982,SEDAN,3,F,A,4,0,0,0
1761,1.66,0.716680044,SEDAN,3,F,A,6,0,0,0
1762,1.45,0.622654461,HBACK,2,F,A,2,0,0,0
1763,2.9,0.274118415,SEDAN,1,F,A,4,0,0,0
1767,4.86,0.784670441,SEDAN,2,M,A,6,0,0,0
1770,1.74,0.26743722,HBACK,1,F,A,3,0,0,0
1771,3.12,0.081488558,STNWG,2,M,A,3,0,0,0
1773,1.39,0.96676597,HBACK,2,M,A,2,0,0,0
1776,1.34,0.14295111,SEDAN,4,M,A,4,0,0,0
1778,0.74,0.564872802,SEDAN,4,M,A,3,0,0,0
1779,2.85,0.26358651,SEDAN,3,F,A,5,0,0,0
1785,1.29,0.711348313,SEDAN,3,F,A,3,0,0,0
1787,0.94,0.074123559,HBACK,3,F,A,4,0,0,0
1796,1.12,0.841291307,HBACK,2,M,A,2,0,0,0
1797,2.03,0.432157399,SEDAN,1,M,A,4,0,0,0
1802,2.16,0.221409835,SEDAN,3,F,A,2,0,0,0
1803,1.29,0.173772231,HBACK,1,F,A,3,0,0,0
1806,0.63,0.977908816,HBACK,4,F,A,2,0,0,0
1812,2.1,0.262129068,STNWG,3,F,A,2,0,0,0
1813,0.4,0.660237359,SEDAN,4,F,A,3,0,0,0
1818,1.99,0.967422538,UTE,3,M,A,1,0,0,0
1833,1.92,0.240392806,STNWG,4,M,A,1,0,0,0
1836,1.39,0.67640344,SEDAN,3,M,A,6,0,0,0
1841,1.74,0.372546923,SEDAN,4,F,A,3,0,0,0
1842,0.67,0.670144201,COUPE,4,M,A,4,0,0,0
1846,3.15,0.029235694,COUPE,4,F,A,2,0,0,0
1850,2.83,0.273060312,STNWG,1,F,A,4,0,0,0
1852,0.67,0.956323103,TRUCK,4,M,A,6,0,0,0
1866,1.71,0.673834791,SEDAN,3,F,A,3,0,0,0
1870,0.61,0.586285442,HBACK,4,F,A,3,0,0,0
1873,5.97,0.089476698,STNWG,1,F,A,2,0,0,0
1874,1.11,0.670419546,HBACK,2,F,A,4,0,0,0
1878,0.85,0.720485353,HBACK,3,F,A,4,0,0,0
1884,1.27,0.756995488,STNWG,3,M,A,5,0,0,0
1890,1.62,0.953861326,MIBUS,4,F,A,4,0,0,0
1897,1.96,0.721004832,SEDAN,2,F,A,2,0,0,0
1901,3.29,0.659488026,STNWG,2,M,A,4,0,0,0
1902,4.23,0.99932225,STNWG,3,F,A,4,0,0,0
1904,2.88,0.283108508,SEDAN,1,M,A,2,0,0,0
1906,0.39,0.586604484,SEDAN,4,M,A,5,0,0,0
1908,1.31,0.258186686,HBACK,1,F,A,2,0,0,0
1917,2.85,0.352503825,STNWG,3,M,A,3,0,0,0
1918,2.06,0.25681554,STNWG,2,F,A,3,0,0,0
1920,3.12,0.532579387,TRUCK,3,M,A,2,0,0,0
1923,0.44,0.031722341,HBACK,4,M,A,3,0,0,0
1924,0.76,0.106885985,HBACK,3,F,A,6,0,0,0
1926,4.66,0.59308373,STNWG,1,M,A,2,0,0,0
1928,2.96,0.387372727,STNWG,3,M,A,2,0,0,0
1929,5,0.341175132,STNWG,1,M,A,4,0,0,0
1930,2.64,0.656496101,STNWG,2,F,A,4,0,0,0
1935,2.68,0.983285198,SEDAN,1,M,A,2,0,0,0
1943,4.79,0.985898691,STNWG,1,F,A,4,0,0,0
1947,1.22,0.780861555,HBACK,2,F,A,4,0,0,0
1950,2,0.274577304,HBACK,1,M,A,4,0,0,0
1952,2.48,0.195051718,HDTOP,3,M,A,5,0,0,0
1955,0.9,0.98590662,SEDAN,4,F,A,5,0,0,0
1956,1.56,0.183088265,SEDAN,2,M,A,4,0,0,0
1958,0.71,0.338598843,HBACK,3,F,A,5,0,0,0
1961,2.39,0.776072428,SEDAN,2,M,A,5,0,0,0
1966,1.23,0.401872273,HBACK,2,F,A,1,0,0,0
1967,1.51,0.097793281,UTE,4,M,A,4,0,0,0
1968,4.34,0.580482364,STNWG,2,M,A,2,0,0,0
1973,1.8,0.065850412,SEDAN,2,F,A,3,0,0,0
1976,2.46,0.359138567,SEDAN,1,F,A,3,0,0,0
1980,4.28,0.652538041,SEDAN,1,F,A,1,0,0,0
1982,1.04,0.816641201,HBACK,3,F,A,5,0,0,0
1986,0.99,0.821642795,HBACK,3,M,A,2,0,0,0
1990,1.93,0.956674211,SEDAN,2,F,A,5,0,0,0
1991,4.64,0.582380918,STNWG,2,F,A,2,0,0,0
1992,2.05,0.11134453,SEDAN,2,F,A,4,0,0,0
1995,11.41,0.027967325,CONVT,2,F,A,3,0,0,0
1997,0.42,0.662296992,SEDAN,4,M,A,3,0,0,0
1999,1.83,0.664809421,HBACK,1,F,A,3,0,0,0
2000,0.84,0.659993084,HBACK,4,F,A,6,0,0,0
2010,0.55,0.6687729,SEDAN,4,F,A,2,0,0,0
2013,1.88,0.032230684,STNWG,2,F,A,3,0,0,0
2014,1.25,0.095298607,SEDAN,3,F,A,4,0,0,0
2016,2.21,0.668811391,SEDAN,3,M,A,5,0,0,0
2019,1.79,0.69435956,SEDAN,2,F,A,3,0,0,0
2021,1.26,0.030994125,HBACK,3,M,A,1,0,0,0
2026,1.68,0.639273827,HBACK,1,F,A,4,0,0,0
2030,1.61,0.262005596,SEDAN,1,M,A,1,0,0,0
2038,4.8,0.945009689,STNWG,2,M,A,3,0,0,0
2045,6.01,0.320399505,COUPE,1,M,A,6,0,0,0
2046,1.91,0.951476445,STNWG,3,M,A,5,0,0,0
2047,1.92,0.041315389,HBACK,2,F,A,4,0,0,0
2057,1.16,0.999328673,SEDAN,3,F,A,3,0,0,0
2062,1.36,0.181789019,COUPE,4,M,A,4,0,0,0
2064,0.32,0.393380232,HBACK,4,F,A,4,0,0,0
2066,1.46,0.064150893,SEDAN,3,F,A,3,0,0,0
2067,1.1,0.980533505,UTE,3,M,A,3,0,0,0
2077,1.43,0.723462132,HBACK,3,F,A,5,0,0,0
2078,3.7,0.742378241,TRUCK,2,M,A,2,0,0,0
2079,3.13,0.034090958,STNWG,1,F,A,2,0,0,0
2082,2.56,0.662607498,STNWG,3,M,A,6,0,0,0
2089,0.48,0.514315138,SEDAN,4,M,A,3,0,0,0
2092,1.23,0.942873801,HBACK,3,F,A,5,0,0,0
2094,1.57,0.532609043,HBACK,1,M,A,5,0,0,0
2101,0.76,0.441121112,SEDAN,4,F,A,3,0,0,0
2102,1.87,0.349879003,STNWG,4,F,A,2,0,0,0
2103,1.48,0.328444003,HBACK,1,F,A,4,0,0,0
2104,0.97,0.751279479,HBACK,3,F,A,2,0,0,0
2106,3.53,0.573154764,STNWG,1,F,A,3,0,0,0
2108,1.96,0.370378774,SEDAN,2,M,A,4,0,0,0
2109,0.79,0.71579257,SEDAN,4,F,A,3,0,0,0
2115,1.62,0.698496856,SEDAN,3,F,A,5,0,0,0
2116,2.98,0.358106027,SEDAN,2,F,A,3,0,0,0
2124,1.91,0.363782731,SEDAN,2,F,A,5,0,0,0
2126,0.7,0.640586512,HBACK,4,F,A,4,0,0,0
2135,2.08,0.233756227,SEDAN,3,M,A,1,0,0,0
2137,1.54,0.217398189,HBACK,2,F,A,5,0,0,0
2140,2.44,0.941038983,HBACK,1,F,A,5,0,0,0
2147,2.96,0.238749278,STNWG,1,F,A,3,0,0,0
2151,0.27,0.235261519,HBACK,4,M,A,4,0,0,0
2153,1.92,0.712508549,SEDAN,2,F,A,4,0,0,0
2155,1.89,0.977873223,SEDAN,2,F,A,5,0,0,0
2159,2.92,0.231426966,STNWG,3,F,A,3,0,0,0
2162,0.54,0.574275192,SEDAN,4,M,A,5,0,0,0
2167,6.49,0.320711868,CONVT,3,M,A,5,0,0,0
2168,0.55,0.69428568,HBACK,4,F,A,1,0,0,0
2171,2.08,0.3924936,HBACK,1,F,A,1,0,0,0
2176,0.48,0.64243722,HBACK,4,F,A,4,0,0,0
2177,6.04,0.045134745,STNWG,1,M,A,1,0,0,0
2178,2.11,0.370945122,SEDAN,2,F,A,4,0,0,0
2179,1.71,0.231722671,UTE,3,F,A,6,0,0,0
2181,1.64,0.016823164,HBACK,1,M,A,5,0,0,0
2186,0.45,0.635601027,SEDAN,4,F,A,4,0,0,0
2187,2.09,0.935577287,SEDAN,1,F,A,5,0,0,0
2188,0,0.109340882,TRUCK,2,M,A,1,0,0,0
2190,4.61,0.940379693,STNWG,2,F,A,5,0,0,0
2194,1.22,0.656769663,STNWG,4,M,A,2,0,0,0
2197,1.52,0.377630943,SEDAN,3,F,A,4,0,0,0
2198,2.02,0.187672485,STNWG,2,F,A,5,0,0,0
2209,3.57,0.278592113,STNWG,2,F,A,2,0,0,0
2210,0.91,0.820952927,SEDAN,3,F,A,5,0,0,0
2211,2.2,0.612919014,HBACK,1,F,A,3,0,0,0
2213,0.45,0.016765451,HBACK,4,F,A,6,0,0,0
2214,1.59,0.165786462,SEDAN,3,M,A,4,0,0,0
2218,2.81,0.195177127,STNWG,2,M,A,6,0,0,0
2219,1.36,0.025950306,HBACK,2,F,A,2,0,0,0
2221,0.78,0.305951409,HBACK,4,F,A,6,0,0,0
2223,1.45,0.297403506,HBACK,2,F,A,4,0,0,0
2224,2.1,0.943485391,SEDAN,1,M,A,4,0,0,0
2225,1.42,0.616957633,HBACK,2,F,A,1,0,0,0
2226,1.79,0.096528074,HBACK,2,M,A,6,0,0,0
2227,1.37,0.324916785,SEDAN,2,F,A,5,0,0,0
2230,1.48,0.144898053,HBACK,1,M,A,3,0,0,0
2235,1.64,0.04632949,HBACK,2,F,A,4,0,0,0
2237,1.79,0.423760031,SEDAN,2,M,A,4,0,0,0
2238,1.89,0.691341473,STNWG,4,M,A,2,0,0,0
2240,2.5,0.540131487,SEDAN,1,M,A,2,0,0,0
2241,0.72,0.353019275,STNWG,4,F,A,4,0,0,0
2245,1.58,0.016563788,SEDAN,3,F,A,4,0,0,0
2248,1.58,0.57555208,HBACK,1,F,A,4,0,0,0
2250,0.81,0.183337369,SEDAN,3,F,A,3,0,0,0
2251,1.42,0.928477176,STNWG,3,M,A,2,0,0,0
2255,2.44,0.21600272,SEDAN,1,M,A,6,0,0,0
2258,1.74,0.831682553,STNWG,4,F,A,2,0,0,0
2263,0.76,0.051553328,SEDAN,4,M,A,2,0,0,0
2264,2.55,0.57761356,UTE,3,F,A,4,0,0,0
2267,1.06,0.788925002,HBACK,3,M,A,5,0,0,0
2270,9.04,0.564993157,COUPE,1,M,A,4,0,0,0
2271,1.76,0.217273741,HBACK,3,M,A,4,0,0,0
2274,1.6,0.579972974,HBACK,1,F,A,2,0,0,0
2280,0.55,0.351429593,UTE,4,M,A,5,0,0,0
2283,0.83,0.242304055,STNWG,4,M,A,1,0,0,0
2294,2.03,0.175933853,SEDAN,3,M,A,4,0,0,0
2297,2.57,0.23211832,STNWG,4,F,A,4,0,0,0
2299,1.73,0.410438753,HBACK,2,F,A,4,0,0,0
2302,1.79,0.937969977,HBACK,3,F,A,6,0,0,0
2306,1.33,0.064550158,SEDAN,3,M,A,2,0,0,0
2309,1.01,0.661334389,SEDAN,4,F,A,3,0,0,0
2311,0.88,0.608435514,STNWG,4,F,A,3,0,0,0
2313,1.65,0.711282492,HBACK,2,F,A,2,0,0,0
2315,0.94,0.936790508,HBACK,3,F,A,5,0,0,0
2317,1.58,0.072381981,SEDAN,2,M,A,4,0,0,0
2320,1.22,0.655188292,SEDAN,3,F,A,6,0,0,0
2326,0.83,0.657426354,HBACK,3,F,A,4,0,0,0
2330,2.46,0.348516942,UTE,2,M,A,2,0,0,0
2332,1.89,0.57067577,HBACK,1,F,A,1,0,0,0
2333,1.34,0.652928871,HBACK,2,M,A,2,0,0,0
2334,2.81,0.10719373,STNWG,2,F,A,3,0,0,0
2338,0.77,0.934833271,SEDAN,4,F,A,4,0,0,0
2339,3.03,0.170369675,UTE,1,M,A,3,0,0,0
2340,1.16,0.071042311,HBACK,4,F,A,4,0,0,0
2345,3.38,0.714918681,STNWG,2,M,A,3,0,0,0
2346,0.69,0.088611457,SEDAN,4,F,A,2,0,0,0
2350,1.86,0.937530785,HBACK,2,M,A,3,0,0,0
2352,1.54,0.12023849,HBACK,1,F,A,1,0,0,0
2353,1.6,0.238934139,HBACK,3,F,A,4,0,0,0
2354,5.41,0.101458894,STNWG,1,M,A,1,0,0,0
2355,1.4,0.223060077,TRUCK,3,M,A,2,0,0,0
2365,2.09,0.684686762,SEDAN,2,M,A,4,0,0,0
2371,1.67,0.086490789,HBACK,1,M,A,2,0,0,0
2374,1.47,0.310482587,SEDAN,3,F,A,3,0,0,0
2377,2.28,0.317767204,HBACK,4,M,A,2,0,0,0
2382,2.08,0.318857596,HBACK,1,F,A,6,0,0,0
2386,5.18,0.982896078,STNWG,1,F,A,4,0,0,0
2390,2.12,0.693282349,STNWG,4,F,A,3,0,0,0
2393,1.41,0.348669422,UTE,3,F,A,3,0,0,0
2398,0.84,0.027304417,SEDAN,4,M,A,2,0,0,0
2400,1.71,0.596694013,HBACK,1,M,A,4,0,0,0
2402,1.79,0.418999034,SEDAN,3,M,A,5,0,0,0
2404,0.51,0.624668361,SEDAN,4,F,A,3,0,0,0
2409,4.26,0.288342473,STNWG,2,F,A,2,0,0,0
2413,0.81,0.961353286,SEDAN,4,M,A,5,0,0,0
2424,2.66,0.662988253,HBACK,3,M,A,3,0,0,0
2425,1.83,0.095816031,STNWG,2,F,A,2,0,0,0
2428,1.36,0.251223185,SEDAN,3,F,A,6,0,0,0
2430,2.12,0.067198416,TRUCK,3,M,A,2,0,0,0
2431,1.18,0.185044817,SEDAN,3,M,A,4,0,0,0
2434,1.52,0.407850804,HBACK,1,F,A,2,0,0,0
2435,1,0.189921292,SEDAN,3,M,A,3,0,0,0
2438,1.89,0.927719015,HBACK,2,M,A,2,0,0,0
2439,0.5,0.56194327,HBACK,4,M,A,3,0,0,0
2441,1.91,0.22747199,SEDAN,2,M,A,4,0,0,0
2445,0.63,0.644918392,SEDAN,4,M,A,4,0,0,0
2448,1.16,0.120858697,HBACK,3,F,A,5,0,0,0
2451,1.38,0.930297502,HBACK,1,F,A,1,0,0,0
2453,1.1,0.47588255,SEDAN,3,F,A,4,0,0,0
2456,3.9,0.34835595,UTE,1,M,A,4,0,0,0
2458,1.13,0.320235748,STNWG,4,F,A,2,0,0,0
2460,1.33,0.337977065,SEDAN,4,M,A,4,0,0,0
2464,1.87,0.340747496,HBACK,2,F,A,5,0,0,0
2468,1.43,0.124538617,SEDAN,2,F,A,3,0,0,0
2474,1.38,0.694210633,HBACK,1,F,A,3,0,0,0
2480,1.02,0.9510433,SEDAN,3,F,A,2,0,0,0
2483,1.15,0.616598556,STNWG,3,F,A,2,0,0,0
2486,1.25,0.17608378,SEDAN,3,F,A,6,0,0,0
2493,1.83,0.646556801,SEDAN,2,F,A,5,0,0,0
2494,9.65,0.312937429,SEDAN,3,M,A,3,0,0,0
2495,1.15,0.318161246,HBACK,2,M,A,3,0,0,0
2503,0.73,0.642203819,HBACK,4,F,A,4,0,0,0
2504,4.1,0.089356744,STNWG,2,F,A,4,0,0,0
2509,1.2,0.67544005,STNWG,4,F,A,3,0,0,0
2510,1.07,0.330679195,STNWG,4,M,A,6,0,0,0
2519,6.55,0.568336864,STNWG,1,M,A,5,0,0,0
2521,0.93,0.737428835,COUPE,4,M,A,3,0,0,0
2522,2.24,0.689661939,SEDAN,2,F,A,5,0,0,0
2525,0.93,0.618047738,HBACK,3,F,A,3,0,0,0
2535,2.77,0.402609958,SEDAN,1,F,A,4,0,0,0
2538,4.38,0.310976925,STNWG,2,F,A,3,0,0,0
2539,2.45,0.929461711,STNWG,3,M,A,5,0,0,0
2540,1.25,0.681256267,SEDAN,3,F,A,3,0,0,0
2544,1.5,0.668051904,HBACK,1,F,A,2,0,0,0
2545,1.77,0.346393288,SEDAN,2,M,A,6,0,0,0
2546,2.81,0.574611726,STNWG,4,M,A,6,0,0,0
2549,0.77,0.185374579,HBACK,3,F,A,4,0,0,0
2553,0.96,0.058148857,SEDAN,4,F,A,2,0,0,0
2559,1.6,0.51136928,SEDAN,3,M,A,5,0,0,0
2561,1.83,0.458337474,UTE,1,M,A,4,0,0,0
2566,1.85,0.322854797,SEDAN,2,M,A,5,0,0,0
2567,4.64,0.546748898,STNWG,1,M,A,2,0,0,0
2569,1.52,0.860901454,HBACK,1,F,A,1,0,0,0
2570,1.49,0.972032663,UTE,3,M,A,4,0,0,0
2572,2.77,0.238965952,STNWG,1,M,A,6,0,0,0
2573,1.1,0.284220081,TRUCK,4,M,A,1,0,0,0
2579,0.97,0.321645025,HBACK,4,F,A,4,0,0,0
2581,1.35,0.923438094,HBACK,2,F,A,2,0,0,0
2583,0.42,0.274037287,SEDAN,4,M,A,5,0,0,0
2588,1.34,0.254444877,STNWG,4,M,A,5,0,0,0
2589,0.92,0.924069914,HBACK,3,F,A,3,0,0,0
2595,1.67,0.087800823,SEDAN,3,F,A,5,0,0,0
2598,1.94,0.486644911,HBACK,1,F,A,1,0,0,0
2601,1.49,0.565607642,STNWG,4,F,A,3,0,0,0
2606,1.26,0.410060164,HDTOP,4,M,A,2,0,0,0
2612,1.86,0.384215665,HBACK,1,F,A,5,0,0,0
2614,1.46,0.227428788,SEDAN,3,F,A,5,0,0,0
2616,1.06,0.428017858,UTE,4,M,A,2,0,0,0
2618,2.18,0.999334465,SEDAN,2,M,A,3,0,0,0
2626,2.26,0.898898678,STNWG,2,F,A,3,0,0,0
2627,5.77,0.232564813,STNWG,2,M,A,4,0,0,0
2629,1.07,0.35066395,HBACK,4,F,A,2,0,0,0
2631,2.5,0.279650948,STNWG,3,F,A,3,0,0,0
2632,0.6,0.42414127,MIBUS,4,F,A,4,0,0,0
2636,1.4,0.716615543,HBACK,3,F,A,6,0,0,0
2639,1.98,0.316815502,HBACK,2,F,A,2,0,0,0
2640,0.84,0.408603765,SEDAN,4,M,A,2,0,0,0
2641,0.32,0.453824864,HBACK,4,F,A,1,0,0,0
2655,1.74,0.345751653,SEDAN,2,F,A,4,0,0,0
2658,1.24,0.226110818,TRUCK,3,M,A,4,0,0,0
2659,0.63,0.216327705,PANVN,4,M,A,3,0,0,0
2661,2.01,0.183443289,SEDAN,2,F,A,4,0,0,0
2665,3.95,0.259132396,PANVN,1,M,A,4,0,0,0
2669,5.65,0.268558492,STNWG,1,M,A,2,0,0,0
2671,2.6,0.919175488,SEDAN,1,M,A,2,0,0,0
2673,1.81,0.739655644,UTE,2,M,A,3,0,0,0
